symbol,target_type,window,flags,n,settle_rate,win_rate,pf,total_pips,avg_pips,avg_settle_h,med_settle_h,avg_rr,med_rr,avg_dist,pct_timeout
EURUSD,intraday,intra_08-10_2h,EMA+H4+LLR|tier,168,94.0,94.0,43.93,2808.0,16.7,3.9,3.1,0.3,0.33,17.2,0.0
EURUSD,intraday,intra_18-21_3h,EMA+H4|1:2,247,80.6,93.5,43.74,7611.0,30.8,9.3,10.5,0.39,0.5,35.0,14.2
EURUSD,intraday,intra_07-10_3h,EMA+CLU|1:1,118,96.6,96.6,43.71,3105.0,26.3,6.4,7.8,0.93,1.0,27.5,0.0
EURUSD,intraday,intra_18-00_6h,EMA|tier,380,76.6,94.2,43.54,10745.0,28.3,9.0,10.2,0.37,0.33,35.1,19.7
EURUSD,intraday,intra_08-11_3h,LLR|1:2,551,93.8,93.8,43.37,9660.0,17.5,4.8,3.8,0.41,0.5,18.2,0.0
EURUSD,intraday,intra_05-13_8h,H4+CLU|1:1,222,95.9,95.9,43.33,7827.0,35.3,8.7,10.2,0.92,1.0,36.9,0.0
EURUSD,intraday,intra_07-10_3h,CLU|1:1,290,96.6,96.6,43.31,7954.0,27.4,6.4,7.6,0.93,1.0,28.7,0.0
EURUSD,intraday,intra_18-21_3h,EMA+H4+CLU+LLR|1:1.5,122,77.9,94.3,43.28,4577.0,37.5,11.8,12.2,0.56,0.67,43.0,19.7
EURUSD,intraday,intra_08-10_2h,EMA+H4|1:2,241,92.1,92.1,43.17,3736.0,15.5,3.8,2.8,0.38,0.5,16.1,0.0
EURUSD,intraday,intra_14-18_4h,EMA+H4+CLU+LLR|1:1.5,106,96.2,96.2,43.07,4689.0,44.2,12.6,14.6,0.6,0.67,46.0,0.0
EURUSD,intraday,intra_14-20_6h,EMA+LLR|1:2,288,86.8,93.8,42.97,8993.0,31.2,10.2,12.0,0.4,0.5,33.7,7.3
EURUSD,intraday,intra_00-06_6h,LLR|1:2,514,91.6,91.6,42.95,6258.0,12.2,1.7,1.0,0.37,0.5,12.6,0.0
EURUSD,intraday,intra_14-18_4h,H4+CLU|1:1.5,243,96.7,96.7,42.82,11366.0,46.8,12.6,15.0,0.61,0.67,48.6,0.0
EURUSD,intraday,intra_10-13_3h,EMA+H4+LLR|1:2,173,93.1,93.1,42.82,4257.0,24.6,6.3,6.5,0.4,0.5,25.5,0.0
EURUSD,intraday,intra_22-04_6h,LLR|tier,566,76.3,93.8,42.66,16647.0,29.4,9.7,10.9,0.37,0.33,37.1,20.8
EURUSD,intraday,intra_15-18_3h,EMA+H4+CLU|1:2,154,97.4,97.4,42.62,6709.0,43.6,12.5,14.1,0.46,0.5,45.1,0.0
EURUSD,intraday,intra_13-17_4h,EMA+H4+CLU+LLR|1:1.5,107,96.3,96.3,42.6,4293.0,40.1,11.7,12.8,0.6,0.67,41.7,0.0
EURUSD,intraday,intra_12-16_4h,H4+LLR|1:2,267,95.5,95.5,42.5,7901.0,29.6,8.5,10.2,0.43,0.5,30.7,0.0
EURUSD,intraday,intra_07-10_3h,H4|1:1.5,389,92.8,92.8,42.46,6959.0,17.9,4.1,3.5,0.55,0.67,18.6,0.0
EURUSD,intraday,intra_07-13_6h,EMA+CLU+LLR|1:1,121,95.0,95.0,42.46,4163.0,34.4,9.2,10.5,0.9,1.0,36.1,0.0
EURUSD,intraday,intra_13-17_4h,H4+LLR|1:1.5,271,91.9,91.9,42.46,8632.0,31.9,9.3,10.8,0.53,0.67,33.1,0.0
EURUSD,intraday,intra_09-12_3h,EMA+H4+LLR|1:2,181,92.8,92.8,42.37,4195.0,23.2,5.9,5.1,0.39,0.5,24.0,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4+CLU|1:2,163,90.8,96.3,42.37,6942.0,42.6,13.0,15.2,0.45,0.5,45.4,6.7
EURUSD,intraday,intra_16-19_3h,H4+CLU+LLR|1:2,181,89.0,96.7,42.29,8076.0,44.6,12.7,14.8,0.45,0.5,48.0,8.8
EURUSD,intraday,intra_14-18_4h,EMA+H4+CLU+LLR|1:2,106,97.2,97.2,42.26,4704.0,44.4,12.5,14.5,0.46,0.5,46.0,0.0
EURUSD,intraday,intra_09-12_3h,H4+CLU+LLR|1:1,142,95.8,95.8,42.09,4996.0,35.2,8.8,10.2,0.92,1.0,36.9,0.0
EURUSD,intraday,intra_14-18_4h,CLU|1:2,480,97.7,97.9,42.06,19908.0,41.5,12.3,14.8,0.47,0.5,43.0,0.2
EURUSD,intraday,intra_12-18_6h,EMA+H4+LLR|1:2,175,96.0,96.0,42.04,5713.0,32.6,10.2,11.2,0.44,0.5,33.8,0.0
EURUSD,intraday,intra_05-13_8h,LLR|1:2,551,93.6,93.6,42.02,12053.0,21.9,6.4,8.5,0.4,0.5,22.7,0.0
EURUSD,intraday,intra_12-18_6h,CLU|1:2,503,97.6,97.8,41.94,20226.0,40.2,12.0,14.2,0.47,0.5,41.7,0.2
EURUSD,intraday,intra_07-15_8h,CLU|1:1.5,412,97.1,97.1,41.85,14392.0,34.9,9.6,10.5,0.62,0.67,36.4,0.0
EURUSD,intraday,intra_00-06_6h,EMA+LLR|1:2,251,91.2,91.2,41.71,2996.0,11.9,1.5,1.0,0.37,0.5,12.4,0.0
EURUSD,intraday,intra_13-17_4h,H4+CLU+LLR|1:2,163,97.5,97.5,41.69,6998.0,42.9,11.8,13.0,0.46,0.5,44.5,0.0
EURUSD,intraday,intra_18-00_6h,CLU|1:1.5,489,70.6,95.7,41.69,17923.0,36.7,11.3,11.8,0.54,0.67,45.5,27.2
EURUSD,intraday,intra_22-04_6h,CLU|tier,498,71.9,94.8,41.65,17615.0,35.4,11.5,12.0,0.42,0.33,44.5,27.7
EURUSD,intraday,intra_12-18_6h,EMA|1:2,371,95.4,95.4,41.58,12091.0,32.6,10.6,12.4,0.43,0.5,33.8,0.0
EURUSD,intraday,intra_22-04_6h,EMA+H4+CLU|1:2,164,70.7,93.3,41.55,5986.0,36.5,11.8,12.6,0.39,0.5,46.3,27.4
EURUSD,intraday,intra_22-04_6h,EMA+H4+CLU+LLR|1:2,118,70.3,93.2,41.45,4194.0,35.5,12.1,13.0,0.38,0.5,45.9,28.0
EURUSD,intraday,intra_07-10_3h,RAW|1:2,776,93.4,93.4,41.44,12164.0,15.7,4.0,3.2,0.4,0.5,16.3,0.0
EURUSD,intraday,intra_12-18_6h,H4+LLR|1:1.5,273,93.8,93.8,41.44,9432.0,34.6,10.2,11.5,0.56,0.67,36.0,0.0
EURUSD,intraday,intra_07-10_3h,LLR|1:2,549,93.3,93.3,41.43,8377.0,15.3,4.0,3.5,0.4,0.5,15.8,0.0
EURUSD,intraday,intra_14-20_6h,EMA+H4+CLU+LLR|1:1.5,112,88.4,95.5,41.2,4918.0,43.9,12.8,14.8,0.58,0.67,47.1,8.0
EURUSD,intraday,intra_09-12_3h,LLR|1:2,555,93.2,93.2,41.17,10990.0,19.8,5.8,5.5,0.4,0.5,20.5,0.0
EURUSD,intraday,intra_09-12_3h,EMA+LLR|1:2,260,93.5,93.5,41.16,5414.0,20.8,5.9,5.8,0.4,0.5,21.6,0.0
EURUSD,intraday,intra_20-00_4h,LLR|tier,567,78.7,95.4,41.0,16799.0,29.6,9.2,10.5,0.39,0.33,36.1,18.5
EURUSD,intraday,intra_20-00_4h,EMA|tier,374,77.3,94.1,40.7,10532.0,28.2,9.1,10.2,0.37,0.33,34.9,19.8
EURUSD,intraday,intra_05-13_8h,H4+CLU+LLR|1:1,148,95.3,95.3,40.68,5440.0,36.8,8.8,10.2,0.91,1.0,38.6,0.0
EURUSD,intraday,intra_15-18_3h,EMA+H4+CLU|1:1.5,154,96.1,96.1,40.67,6670.0,43.3,12.5,13.9,0.6,0.67,45.1,0.0
EURUSD,intraday,intra_15-18_3h,H4|1:2,392,94.4,94.4,40.59,13847.0,35.3,10.2,11.8,0.42,0.5,36.7,0.0
EURUSD,intraday,intra_18-00_6h,EMA+H4+CLU+LLR|1:1.5,123,73.2,93.5,40.37,4508.0,36.7,12.0,12.2,0.53,0.67,45.3,24.4
EURUSD,intraday,intra_08-10_2h,H4|1:1.5,401,91.3,91.3,40.35,6982.0,17.4,4.0,3.2,0.52,0.67,18.1,0.0
EURUSD,intraday,intra_22-04_6h,CLU+LLR|tier,370,71.4,95.1,40.32,12680.0,34.3,11.7,12.5,0.41,0.33,43.8,28.4
EURUSD,intraday,intra_12-18_6h,EMA+H4|1:1.5,239,93.3,93.3,40.28,7979.0,33.4,10.4,11.5,0.56,0.67,34.8,0.0
EURUSD,intraday,intra_08-10_2h,EMA+CLU|1:1,126,96.8,96.8,40.18,3228.0,25.6,6.2,6.9,0.94,1.0,26.9,0.0
EURUSD,intraday,intra_07-15_8h,EMA+CLU|1:1.5,183,96.2,96.2,40.06,6445.0,35.2,9.8,10.8,0.6,0.67,36.7,0.0
EURUSD,intraday,intra_18-00_6h,EMA+CLU+LLR|1:1.5,178,71.3,94.4,40.06,6248.0,35.1,12.0,12.2,0.53,0.67,43.7,25.8
EURUSD,intraday,intra_08-10_2h,EMA+H4+CLU|1:1,97,96.9,96.9,40.05,2628.0,27.1,5.8,5.5,0.94,1.0,28.5,0.0
EURUSD,intraday,intra_07-13_6h,LLR|1:2,552,93.8,93.8,40.03,11757.0,21.3,6.1,7.1,0.41,0.5,22.1,0.0
EURUSD,intraday,intra_22-04_6h,EMA+CLU+LLR|tier,180,72.8,94.4,39.92,6094.0,33.9,12.1,13.2,0.4,0.33,43.1,27.2
EURUSD,intraday,intra_13-17_4h,EMA|1:2,377,92.8,92.8,39.88,10932.0,29.0,9.7,11.4,0.39,0.5,30.1,0.0
EURUSD,intraday,intra_20-00_4h,EMA+LLR|tier,281,80.4,95.4,39.8,7838.0,27.9,9.2,10.5,0.39,0.33,34.0,17.4
EURUSD,intraday,intra_14-18_4h,RAW|1:2,777,93.1,93.1,39.76,25564.0,32.9,10.6,12.5,0.4,0.5,34.2,0.0
EURUSD,intraday,intra_07-13_6h,H4+CLU|1:1,213,94.8,94.8,39.73,7506.0,35.2,8.9,10.2,0.9,1.0,37.1,0.0
EURUSD,intraday,intra_08-10_2h,RAW|1:2,776,92.7,92.7,39.69,12016.0,15.5,4.0,3.2,0.39,0.5,16.1,0.0
EURUSD,intraday,intra_16-19_3h,EMA+CLU|1:2,240,91.2,96.7,39.54,9558.0,39.8,12.9,15.0,0.45,0.5,42.5,6.2
EURUSD,intraday,intra_14-20_6h,EMA+H4+LLR|1:2,185,89.7,94.6,39.47,6029.0,32.6,9.8,11.8,0.42,0.5,34.8,5.4
EURUSD,intraday,intra_12-18_6h,EMA+H4+CLU+LLR|1:1,118,94.9,94.9,39.44,4701.0,39.8,12.0,13.1,0.9,1.0,41.9,0.0
EURUSD,intraday,intra_20-00_4h,RAW|1:2,779,77.0,93.5,39.4,23208.0,29.8,8.9,10.1,0.38,0.5,36.4,18.0
EURUSD,intraday,intra_07-15_8h,H4|1:1.5,417,91.4,91.4,39.36,10580.0,25.4,6.9,8.8,0.52,0.67,26.5,0.0
EURUSD,intraday,intra_10-13_3h,EMA+H4+LLR|1:1.5,173,91.9,91.9,39.28,4226.0,24.4,6.2,6.5,0.53,0.67,25.5,0.0
EURUSD,intraday,intra_15-18_3h,H4+CLU|1:1.5,255,96.5,96.5,39.11,11559.0,45.3,12.6,14.8,0.61,0.67,47.3,0.0
EURUSD,intraday,intra_20-00_4h,H4+LLR|1:2,277,77.6,93.5,38.98,8761.0,31.6,9.2,10.5,0.38,0.5,38.3,17.0
EURUSD,intraday,intra_07-13_6h,EMA+CLU|1:1,167,95.2,95.2,38.97,5605.0,33.6,8.8,10.2,0.9,1.0,35.3,0.0
EURUSD,intraday,intra_09-12_3h,CLU|1:1,358,95.8,95.8,38.87,11346.0,31.7,8.5,10.0,0.92,1.0,33.4,0.0
EURUSD,intraday,intra_15-18_3h,LLR|1:2,565,95.0,95.0,38.44,18227.0,32.3,10.5,12.0,0.43,0.5,33.6,0.0
EURUSD,intraday,intra_07-13_6h,H4|1:1.5,426,91.1,91.1,38.4,9666.0,22.7,5.9,6.0,0.52,0.67,23.7,0.0
EURUSD,intraday,intra_12-18_6h,EMA+H4+CLU|1:1,164,94.5,94.5,38.37,6700.0,40.9,11.9,13.5,0.89,1.0,43.0,0.0
EURUSD,intraday,intra_07-11_4h,EMA+H4+LLR|1:1.5,184,93.5,93.5,38.34,3417.0,18.6,4.2,3.1,0.56,0.67,19.4,0.0
EURUSD,intraday,intra_10-13_3h,H4|1:1.5,412,90.8,90.8,38.26,9407.0,22.8,6.3,6.2,0.51,0.67,23.9,0.0
EURUSD,intraday,intra_10-13_3h,EMA+H4|1:2,251,92.0,92.0,38.19,5712.0,22.8,6.3,6.8,0.38,0.5,23.7,0.0
EURUSD,intraday,intra_00-06_6h,H4+LLR|1:1,273,86.1,86.1,38.13,3836.0,14.1,2.0,2.0,0.72,1.0,14.8,0.0
EURUSD,intraday,intra_07-13_6h,EMA+H4+CLU|1:1,124,94.4,94.4,38.08,4298.0,34.7,8.8,10.2,0.89,1.0,36.5,0.0
EURUSD,intraday,intra_12-18_6h,H4+CLU+LLR|1:2,180,97.8,97.8,38.06,7834.0,43.5,12.3,13.9,0.47,0.5,45.3,0.0
EURUSD,intraday,intra_20-00_4h,EMA+CLU+LLR|1:1.5,176,73.9,94.9,37.99,6279.0,35.7,12.0,12.1,0.53,0.67,43.6,23.3
EURUSD,intraday,intra_12-18_6h,LLR|1:2,571,95.3,95.3,37.9,18393.0,32.2,10.3,12.0,0.43,0.5,33.5,0.0
EURUSD,intraday,intra_07-11_4h,EMA+H4|1:1.5,252,93.3,93.3,37.81,4461.0,17.7,4.3,3.2,0.55,0.67,18.5,0.0
EURUSD,intraday,intra_16-19_3h,H4|1:1.5,394,87.1,92.4,37.8,13804.0,35.0,10.2,11.2,0.53,0.67,37.6,5.6
EURUSD,intraday,intra_07-10_3h,CLU+LLR|1:1,196,95.9,95.9,37.77,5362.0,27.4,6.6,7.8,0.92,1.0,28.8,0.0
EURUSD,intraday,intra_13-17_4h,EMA+H4+LLR|1:1.5,181,90.6,90.6,37.76,5271.0,29.1,9.2,10.6,0.51,0.67,30.4,0.0
EURUSD,intraday,intra_13-17_4h,RAW|1:2,776,93.7,93.7,37.53,23138.0,29.8,9.5,11.0,0.41,0.5,31.0,0.0
EURUSD,intraday,intra_20-00_4h,EMA+CLU|1:1.5,235,71.9,94.5,37.49,8532.0,36.3,11.8,12.0,0.52,0.67,44.9,25.1
EURUSD,intraday,intra_00-06_6h,RAW|1:1.5,775,89.8,89.8,37.45,9556.0,12.3,1.7,1.0,0.5,0.67,12.9,0.0
EURUSD,intraday,intra_00-06_6h,EMA+H4+LLR|1:1,176,85.2,85.2,37.42,2429.0,13.8,1.8,1.8,0.7,1.0,14.6,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4+CLU+LLR|1:2,116,90.5,95.7,37.29,4856.0,41.9,13.0,14.8,0.44,0.5,44.8,6.9
EURUSD,intraday,intra_05-13_8h,EMA+H4+CLU|1:1,128,95.3,95.3,37.24,4527.0,35.4,8.7,10.2,0.91,1.0,37.3,0.0
EURUSD,intraday,intra_09-12_3h,EMA+H4+CLU|1:1,125,95.2,95.2,37.16,4249.0,34.0,8.8,10.2,0.9,1.0,35.9,0.0
EURUSD,intraday,intra_12-18_6h,H4+CLU+LLR|1:1.5,180,96.7,96.7,37.12,7792.0,43.3,12.3,13.9,0.61,0.67,45.3,0.0
EURUSD,intraday,intra_09-12_3h,EMA+H4+LLR|1:1.5,181,90.1,90.1,37.12,4155.0,23.0,6.0,5.2,0.5,0.67,24.0,0.0
EURUSD,intraday,intra_12-16_4h,EMA+H4|1:2,230,95.2,95.2,37.02,6585.0,28.6,8.9,10.5,0.43,0.5,29.8,0.0
EURUSD,intraday,intra_00-06_6h,EMA+LLR|1:1.5,251,88.4,88.4,36.99,2969.0,11.8,1.5,1.0,0.47,0.67,12.4,0.0
EURUSD,intraday,intra_10-13_3h,RAW|1:2,775,93.5,93.5,36.68,16454.0,21.2,6.2,6.5,0.4,0.5,22.1,0.0
EURUSD,intraday,intra_22-04_6h,H4+CLU+LLR|1:1.5,187,70.1,93.6,36.52,7169.0,38.3,12.0,12.5,0.52,0.67,49.5,27.3
EURUSD,intraday,intra_14-20_6h,H4|1:1.5,389,86.1,91.8,36.46,14124.0,36.3,10.2,12.0,0.52,0.67,39.1,5.9
EURUSD,intraday,intra_08-11_3h,EMA+CLU|1:1,155,96.1,96.1,36.46,4497.0,29.0,7.4,9.0,0.92,1.0,30.6,0.0
EURUSD,intraday,intra_16-19_3h,H4+LLR|1:1.5,276,87.7,92.8,36.42,9497.0,34.4,10.1,11.1,0.54,0.67,37.1,5.4
EURUSD,intraday,intra_05-13_8h,EMA+LLR|1:1.5,259,91.1,91.1,36.24,5809.0,22.4,6.4,8.0,0.52,0.67,23.5,0.0
EURUSD,intraday,intra_22-04_6h,H4|1:2,395,74.2,90.9,36.16,12337.0,31.2,9.3,10.5,0.35,0.5,39.3,19.7
EURUSD,intraday,intra_20-00_4h,H4|1:1.5,394,74.9,90.9,36.13,12522.0,31.8,9.1,10.2,0.48,0.67,38.7,17.3
EURUSD,intraday,intra_05-13_8h,EMA+H4+CLU+LLR|1:1,88,94.3,94.3,36.04,3312.0,37.6,8.7,10.2,0.89,1.0,39.8,0.0
EURUSD,intraday,intra_12-16_4h,EMA+H4+CLU|1:1,136,94.1,94.1,35.92,5234.0,38.5,11.6,12.8,0.88,1.0,40.7,0.0
EURUSD,intraday,intra_07-13_6h,EMA+H4+CLU+LLR|1:1.5,87,95.4,95.4,35.91,3236.0,37.2,9.2,10.5,0.59,0.67,39.0,0.0
EURUSD,intraday,intra_12-16_4h,EMA+CLU+LLR|1:1.5,146,95.9,96.6,35.88,5159.0,35.3,11.5,12.4,0.61,0.67,37.1,0.7
EURUSD,intraday,intra_00-06_6h,EMA|1:1.5,361,89.5,89.5,35.86,4262.0,11.8,1.6,1.0,0.49,0.67,12.4,0.0
EURUSD,intraday,intra_14-20_6h,EMA+CLU|1:1.5,239,87.0,95.8,35.81,9761.0,40.8,12.8,15.0,0.58,0.67,44.5,9.2
EURUSD,intraday,intra_14-18_4h,H4+CLU|1:2,243,97.1,97.1,35.56,11327.0,46.6,12.6,14.9,0.46,0.5,48.6,0.0
EURUSD,intraday,intra_15-18_3h,CLU+LLR|1:2,339,97.1,97.3,35.53,13674.0,40.3,12.5,14.8,0.46,0.5,42.2,0.3
EURUSD,intraday,intra_12-18_6h,EMA+H4+LLR|1:1.5,175,93.1,93.1,35.48,5648.0,32.3,10.2,11.2,0.55,0.67,33.8,0.0
EURUSD,intraday,intra_16-19_3h,RAW|1:2,776,88.7,93.6,35.39,25211.0,32.5,10.4,11.4,0.4,0.5,34.9,5.2
EURUSD,intraday,intra_07-11_4h,CLU|1:1,331,96.1,96.1,35.28,9826.0,29.7,7.5,9.0,0.92,1.0,31.4,0.0
EURUSD,intraday,intra_15-18_3h,H4|1:1.5,392,92.3,92.3,35.04,13701.0,35.0,10.3,11.8,0.54,0.67,36.7,0.0
EURUSD,intraday,intra_15-18_3h,H4+CLU+LLR|1:2,174,97.1,97.1,34.97,7793.0,44.8,12.6,14.8,0.46,0.5,46.8,0.0
EURUSD,intraday,intra_15-18_3h,EMA+CLU+LLR|1:2,168,96.4,97.0,34.97,6699.0,39.9,12.7,15.0,0.45,0.5,41.8,0.6
EURUSD,intraday,intra_14-18_4h,CLU+LLR|1:2,342,97.4,97.7,34.85,13914.0,40.7,12.6,15.0,0.46,0.5,42.6,0.3
EURUSD,intraday,intra_14-18_4h,LLR|1:2,561,93.2,93.2,34.69,18259.0,32.5,10.8,13.0,0.4,0.5,34.0,0.0
EURUSD,intraday,intra_20-00_4h,LLR|1:2,567,77.2,94.0,34.63,16665.0,29.4,9.2,10.5,0.38,0.5,36.1,18.0
EURUSD,intraday,intra_22-04_6h,EMA+H4|tier,246,74.8,91.5,34.58,7037.0,28.6,9.5,10.5,0.35,0.33,36.7,21.1
EURUSD,intraday,intra_08-11_3h,EMA|1:1.5,358,91.1,91.1,34.37,6236.0,17.4,4.7,3.5,0.52,0.67,18.3,0.0
EURUSD,intraday,intra_16-19_3h,EMA+H4|1:2,242,88.8,93.0,34.28,7960.0,32.9,10.6,11.5,0.39,0.5,35.3,5.0
EURUSD,intraday,intra_18-00_6h,RAW|1:1.5,778,73.4,92.3,34.25,22988.0,29.5,8.8,10.2,0.49,0.67,37.1,20.2
EURUSD,intraday,intra_18-00_6h,EMA+H4|1:2,250,76.0,92.0,34.21,7376.0,29.5,9.0,10.4,0.36,0.5,36.4,18.4
EURUSD,intraday,intra_07-10_3h,EMA+H4+LLR|1:1.5,162,91.4,91.4,34.19,2744.0,16.9,4.2,3.8,0.52,0.67,17.8,0.0
EURUSD,intraday,intra_07-13_6h,H4+CLU+LLR|1:1,148,93.9,93.9,34.19,5247.0,35.5,9.1,10.5,0.88,1.0,37.6,0.0
EURUSD,intraday,intra_16-19_3h,CLU|1:2,504,90.1,97.0,34.19,19928.0,39.5,12.2,14.2,0.45,0.5,42.6,7.3
EURUSD,intraday,intra_00-06_6h,LLR|1:1.5,514,89.3,89.3,34.18,6172.0,12.0,1.7,1.2,0.49,0.67,12.6,0.0
EURUSD,intraday,intra_22-04_6h,EMA+CLU|1:2,239,72.0,94.1,34.07,8357.0,35.0,11.8,12.5,0.39,0.5,44.3,26.8
EURUSD,intraday,intra_09-12_3h,EMA+CLU|1:1,168,95.2,95.2,34.04,5439.0,32.4,8.8,10.2,0.9,1.0,34.3,0.0
EURUSD,intraday,intra_15-18_3h,H4+LLR|1:2,277,94.6,94.6,34.03,9512.0,34.3,10.1,11.4,0.42,0.5,35.9,0.0
EURUSD,intraday,intra_16-19_3h,H4+CLU|1:1.5,268,88.8,96.3,33.95,11785.0,44.0,12.5,14.8,0.59,0.67,47.6,7.8
EURUSD,intraday,intra_12-18_6h,CLU+LLR|1:2,360,97.2,97.5,33.93,14053.0,39.0,12.2,14.1,0.46,0.5,40.9,0.3
EURUSD,intraday,intra_08-10_2h,EMA|1:2,357,91.9,91.9,33.66,4945.0,13.9,3.7,2.8,0.38,0.5,14.5,0.0
EURUSD,intraday,intra_12-16_4h,EMA+H4+CLU+LLR|1:1,95,93.7,93.7,33.65,3628.0,38.2,11.3,12.0,0.87,1.0,40.5,0.0
EURUSD,intraday,intra_14-18_4h,EMA|1:2,379,91.6,91.6,33.6,11821.0,31.2,10.6,12.5,0.37,0.5,32.6,0.0
EURUSD,intraday,intra_22-04_6h,RAW|tier,780,75.6,92.6,33.57,22808.0,29.2,9.3,10.5,0.36,0.33,37.2,20.8
EURUSD,intraday,intra_13-17_4h,EMA+LLR|1:2,288,91.7,91.7,33.28,7915.0,27.5,9.6,11.1,0.38,0.5,28.8,0.0
EURUSD,intraday,intra_08-11_3h,EMA+LLR|1:1.5,265,91.3,91.3,33.26,4597.0,17.3,4.6,3.2,0.52,0.67,18.2,0.0
EURUSD,intraday,intra_05-13_8h,RAW|1:1.5,777,91.1,91.1,33.21,16932.0,21.8,6.3,8.2,0.52,0.67,22.9,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4|1:2,245,75.9,91.8,33.16,7139.0,29.1,9.2,10.5,0.36,0.5,36.1,18.0
EURUSD,intraday,intra_20-00_4h,H4+LLR|1:1.5,277,75.5,91.3,33.15,8661.0,31.3,9.1,10.2,0.48,0.67,38.3,17.0
EURUSD,intraday,intra_07-10_3h,EMA|1:2,342,92.4,92.4,32.92,4916.0,14.4,4.0,3.2,0.39,0.5,15.0,0.0
EURUSD,intraday,intra_16-19_3h,EMA+CLU+LLR|1:2,174,90.8,96.0,32.91,6828.0,39.2,13.1,15.1,0.44,0.5,42.2,6.3
EURUSD,intraday,intra_18-00_6h,EMA+H4|1:1.5,250,73.6,89.6,32.78,7331.0,29.3,9.2,10.5,0.47,0.67,36.4,18.4
EURUSD,intraday,intra_07-13_6h,EMA+H4+CLU+LLR|1:1,87,93.1,93.1,32.77,3190.0,36.7,9.2,10.5,0.86,1.0,39.0,0.0
EURUSD,intraday,intra_18-21_3h,RAW|1:1.5,779,76.6,91.7,32.77,23272.0,29.9,9.0,10.2,0.5,0.67,35.0,15.7
EURUSD,intraday,intra_07-15_8h,H4+CLU+LLR|1:1.5,160,95.0,95.0,32.76,5999.0,37.5,9.8,10.8,0.58,0.67,39.5,0.0
EURUSD,intraday,intra_22-04_6h,EMA+LLR|tier,281,76.9,92.5,32.75,7569.0,26.9,9.7,10.8,0.35,0.33,34.6,19.9
EURUSD,intraday,intra_13-17_4h,EMA+CLU+LLR|1:1.5,172,95.3,95.9,32.68,6116.0,35.6,11.7,12.8,0.6,0.67,37.6,0.6
EURUSD,intraday,intra_07-11_4h,CLU+LLR|1:1,235,96.2,96.2,32.63,6854.0,29.2,7.7,9.2,0.92,1.0,31.0,0.0
EURUSD,intraday,intra_20-00_4h,EMA+H4+CLU+LLR|1:1,115,71.3,91.3,32.54,4270.0,37.1,11.9,11.8,0.76,1.0,46.5,23.5
EURUSD,intraday,intra_12-16_4h,RAW|1:2,777,94.6,94.6,32.49,21141.0,27.2,8.7,10.5,0.42,0.5,28.5,0.0
EURUSD,intraday,intra_18-00_6h,CLU+LLR|1:1.5,362,68.8,95.0,32.36,12663.0,35.0,11.4,11.5,0.52,0.67,44.6,28.5
EURUSD,intraday,intra_14-18_4h,H4|1:1.5,392,89.0,89.0,32.2,13481.0,34.4,10.4,12.0,0.48,0.67,36.2,0.0
EURUSD,intraday,intra_00-06_6h,H4|1:1,429,86.0,86.0,32.16,5902.0,13.8,1.9,1.8,0.72,1.0,14.6,0.0
EURUSD,intraday,intra_10-13_3h,EMA|1:2,366,91.5,91.5,32.13,7795.0,21.3,6.3,7.2,0.37,0.5,22.3,0.0
EURUSD,intraday,intra_07-13_6h,H4+LLR|1:1.5,293,91.1,91.1,32.07,6810.0,23.2,6.1,6.5,0.52,0.67,24.5,0.0
EURUSD,intraday,intra_14-18_4h,H4|1:2,392,91.3,91.3,32.07,13548.0,34.6,10.3,12.0,0.37,0.5,36.2,0.0
EURUSD,intraday,intra_12-16_4h,H4+CLU+LLR|1:1.5,159,95.6,95.6,32.0,6184.0,38.9,11.0,11.8,0.59,0.67,41.0,0.0
EURUSD,intraday,intra_07-13_6h,CLU+LLR|1:1,269,94.4,94.4,31.97,8629.0,32.1,9.1,10.2,0.89,1.0,34.1,0.0
EURUSD,intraday,intra_14-18_4h,H4+CLU|1:1,243,93.0,93.0,31.85,11099.0,45.7,12.7,15.0,0.86,1.0,48.6,0.0
EURUSD,intraday,intra_18-21_3h,CLU|1:1.5,488,75.2,95.7,31.84,18046.0,37.0,11.4,12.0,0.55,0.67,43.7,21.5
EURUSD,intraday,intra_07-15_8h,CLU+LLR|1:1.5,295,96.3,96.3,31.8,10039.0,34.0,9.8,10.6,0.6,0.67,35.9,0.0
EURUSD,intraday,intra_13-17_4h,CLU|1:1.5,468,95.9,96.2,31.77,17689.0,37.8,11.5,12.8,0.6,0.67,39.9,0.2
EURUSD,intraday,intra_08-11_3h,CLU|1:1,340,95.6,95.6,31.73,9859.0,29.0,7.5,9.0,0.91,1.0,30.9,0.0
EURUSD,intraday,intra_07-13_6h,EMA|1:1.5,351,90.9,90.9,31.7,7548.0,21.5,6.0,6.2,0.51,0.67,22.7,0.0
EURUSD,intraday,intra_18-21_3h,EMA+H4|1:1.5,247,77.3,90.3,31.69,7476.0,30.3,9.5,10.5,0.48,0.67,35.0,14.2
EURUSD,intraday,intra_20-00_4h,CLU|1:1.5,490,73.3,95.1,31.69,17654.0,36.0,11.1,11.5,0.53,0.67,44.4,23.7
